profile_id,canonical_label,raw_phrase,source_section,context_text,evidence_year,evidence_start_year,evidence_end_year,source_weight,explicit,controlled
abfaa604-a017-4d5e-9aec-ecb586b0ddd4,Data Analysis,Data Analysis,linkedin_experience_description_current,"This summer, I am conducting research in the Borgland Lab at the Hotchkiss Brain Institute, focusing on the neural mechanisms underlying the salience of food and addiction, with additional interests in cannabis-related research. I assist with behavioral experiments in mice, data analysis, and a variety of laboratory techniques, working closely with a team of neuroscientists. The skills and insights I gain during this studentship will directly support my honours thesis, which I will complete with the Borgland Lab during the upcoming academic year.",2026,2025,2026,0.76,False,True
abfaa604-a017-4d5e-9aec-ecb586b0ddd4,Forecasting,Forecasting,linkedin_experience_description_current,"As the Financial Manager and Owner of Girls Who Like To Do Things, I oversee all financial operations and strategic planning for a growing social club that creates events and experiences for women in their 20s. I manage budgeting, forecasting, and expense tracking across multiple monthly events to ensure financial sustainability and transparency. My role includes handling vendor payments, managing registration fees and reimbursements, preparing financial summaries, and maintaining accurate records for a volunteer-run team. I also implement cost-effective strategies that keep events accessible ",2026,2024,2026,0.76,False,True
abfaa604-a017-4d5e-9aec-ecb586b0ddd4,Data Analysis,Data Analysis,linkedin_experience_description_recent,"During my internship at the Hotchkiss Brain Institute (HBI), I supported a graduate student in pioneering research exploring the relationship between asthma and the brain. My role involved hands-on assistance with various lab tasks, including the preparation and execution of experiments designed to investigate the neurological impact of asthma. This role enhanced my skills in both data analysis and experimental design, deepening my understanding of the intricate interactions between respiratory conditions and brain function. The internship not only strengthened my research capabilities but als",2023,2023,2023,0.66,False,True
abfaa604-a017-4d5e-9aec-ecb586b0ddd4,Neuroscience,Neuroscience,linkedin_experience_description_recent,"During my internship at the Hotchkiss Brain Institute (HBI), I supported a graduate student in pioneering research exploring the relationship between asthma and the brain. My role involved hands-on assistance with various lab tasks, including the preparation and execution of experiments designed to investigate the neurological impact of asthma. This role enhanced my skills in both data analysis and experimental design, deepening my understanding of the intricate interactions between respiratory conditions and brain function. The internship not only strengthened my research capabilities but als",2023,2023,2023,0.66,False,True
abfaa604-a017-4d5e-9aec-ecb586b0ddd4,Pharmacology,Pharmacology,linkedin_experience_description_recent,"During my internship at the Hotchkiss Brain Institute (HBI), I supported a graduate student in pioneering research exploring the relationship between asthma and the brain. My role involved hands-on assistance with various lab tasks, including the preparation and execution of experiments designed to investigate the neurological impact of asthma. This role enhanced my skills in both data analysis and experimental design, deepening my understanding of the intricate interactions between respiratory conditions and brain function. The internship not only strengthened my research capabilities but als",2023,2023,2023,0.66,False,True
abfaa604-a017-4d5e-9aec-ecb586b0ddd4,Research Design,experimental design,linkedin_experience_description_recent,"During my internship at the Hotchkiss Brain Institute (HBI), I supported a graduate student in pioneering research exploring the relationship between asthma and the brain. My role involved hands-on assistance with various lab tasks, including the preparation and execution of experiments designed to investigate the neurological impact of asthma. This role enhanced my skills in both data analysis and experimental design, deepening my understanding of the intricate interactions between respiratory conditions and brain function. The internship not only strengthened my research capabilities but als",2023,2023,2023,0.66,False,True
04c0502c-e2fa-4de1-b7e4-1e471df6d292,Mathematics,Mathematics,linkedin_experience_description_current,Providing personalized academic support in mathematics and science to K-12 students of varied skill levels - Developing lesson plans and strategies to address student's academic needs and enhance understanding and test performance - Communicating with students and parents to provide feedback to encourage improvement - Applying problem-solving skills to address individual learning needs to help students grasp challenging concepts,2026,2025,2026,0.76,False,True
04c0502c-e2fa-4de1-b7e4-1e471df6d292,Epilepsy,Epilepsy,linkedin_experience_description_current,"Worked in Dr. Teskey's Lab conducting epilepsy research. Tasks included: - Performed recovery brain surgery on rodents - Conducted data collection using animal models, including seizure administration, treatment with various nutraceuticals, behavioural experiments, and enzymatic expression analyses - Graphed and analyzed data - Presented research at the Hotchkiss Brain Institute (HBI) Summer Student Symposium Program",2026,2023,2026,0.76,False,True
5113b5b0-63d8-40cf-ae2e-561c3cd83dff,Psychology,Psychology,linkedin_experience_title_current,Assistant Professor of Psychology | St. Mary's University,2026,2021,2026,0.86,True,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Computational Neuroscience,computational neurophysics,linkedin_experience_description_current,Lab: Computational Neurophysics Lab PI: Dr. Roberto C. Sotero Institution: Hotchkiss Brain Institute University: University of Calgary,2026,2026,2026,0.76,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Electroencephalography,EEG,linkedin_experience_description_current,"Gait and Motion Analysis lab Supervisor(s): Dr. Mostafa Rostami, Sadegh Madadi Project(s): 1- Parkinson’s disease classification using EEG and a hybrid EEGNet–LSTM architecture 2- Next-Generation Transformer-Based EEG Modeling for Parkinson’s Disease Detection Using Resting-State Data",2026,2025,2026,0.76,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Parkinson Disease,Parkinson's disease,linkedin_experience_description_current,"Gait and Motion Analysis lab Supervisor(s): Dr. Mostafa Rostami, Sadegh Madadi Project(s): 1- Parkinson’s disease classification using EEG and a hybrid EEGNet–LSTM architecture 2- Next-Generation Transformer-Based EEG Modeling for Parkinson’s Disease Detection Using Resting-State Data",2026,2025,2026,0.76,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Electroencephalography,EEG,linkedin_experience_description_recent,Neural and Cognitive Systems Engineering Lab Supervisor: Dr. Golnaz Baghdadi Project(s): 1- Neural Network-Based Seizure Epilepsy Prediction and Detection. 2-Dynamic Connectivity Graph Attention Transformer for Multi-Task EEG Classification.,2026,2024,2026,0.66,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Epilepsy,Epilepsy,linkedin_experience_description_recent,Neural and Cognitive Systems Engineering Lab Supervisor: Dr. Golnaz Baghdadi Project(s): 1- Neural Network-Based Seizure Epilepsy Prediction and Detection. 2-Dynamic Connectivity Graph Attention Transformer for Multi-Task EEG Classification.,2026,2024,2026,0.66,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Neural Networks,neural network,linkedin_experience_description_recent,Neural and Cognitive Systems Engineering Lab Supervisor: Dr. Golnaz Baghdadi Project(s): 1- Neural Network-Based Seizure Epilepsy Prediction and Detection. 2-Dynamic Connectivity Graph Attention Transformer for Multi-Task EEG Classification.,2026,2024,2026,0.66,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Physics,Physics,linkedin_experience_description_recent,Course: Medical Physics Supervisor: Dr. Malikeh Nabaei,2025,2023,2025,0.66,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Biostatistics,biostatistics and probabilities,linkedin_experience_description_recent,Course: Biostatistics and probabilities Supervisor: Dr. Mehrdad Saviz,2025,2022,2025,0.66,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Signal Processing,Signal Processing,linkedin_experience_description_recent,Course: Signal processing and Systems Supervisor: Dr. Amir Khakpour,2023,2023,2023,0.66,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Mathematics,Mathematics,linkedin_experience_description_recent,Course: General Mathematics Supervisor: Dr. Mehdi Rostami,2023,2023,2023,0.66,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Mathematics,Mathematics,linkedin_experience_description_recent,Course: General Mathematics II Supervisor: Dr. Sara Saeidi Madani,2023,2023,2023,0.66,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Deep Learning,Deep Learning,linkedin_experience_description_current,Developing Predictive Models for Reading Behavior and Cognitive Responses through Deep Learning Integration of EEG and Eye-Tracking Data,2026,2024,2026,0.76,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Electroencephalography,EEG,linkedin_experience_description_current,Developing Predictive Models for Reading Behavior and Cognitive Responses through Deep Learning Integration of EEG and Eye-Tracking Data,2026,2024,2026,0.76,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Neuroimaging,brain imaging,linkedin_experience_description_recent,Project: Designing an extension for sleep data and annotations based on BIDS (Brain Imaging Data Structure),2026,2024,2026,0.66,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Machine Learning,Machine Learning,linkedin_experience_title_recent,Machine Learning and Signal Processing R&D | Radial,2023,2023,2023,0.74,True,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Signal Processing,Signal Processing,linkedin_experience_title_recent,Machine Learning and Signal Processing R&D | Radial,2023,2023,2023,0.74,True,True
2a2307e2-2c74-413f-9558-05450144be6f,Artificial Intelligence,AI,linkedin_experience_description_current,Society for AI Literacy (SAIL) - Promoting Ethical and Responsible AI Use | Society for AI Literacy,2026,2023,2026,0.76,False,True
2a2307e2-2c74-413f-9558-05450144be6f,Stroke,Stroke,linkedin_experience_description_recent,"Supervisor: Dr. Sean Dukelow, Neuro Robot Lab Project: ""Exploring Visuospatial Neglect in Stroke Survivors: A VR-Based Dual-tasking Study""",2024,2024,2024,0.66,False,True
38acbe79-6c1d-44bb-9a7e-30d7a3ce2efc,Mathematics,Mathematics,linkedin_experience_description_recent,"Creative Problem Solving, Mathematics Education and +9 skills",2025,2023,2025,0.66,False,True
485a2419-bb01-4142-868a-e70aa0b15adb,Brain Injury,traumatic brain injury,linkedin_experience_description_current,"Working in the Lohman Lab at the Hotchkiss Brain Institute this summer, my focus was on a project investigating the potential of applying Remote Ischemic Conditioning (RIC) to rodent models of repeated mild Traumatic Brain Injury (rmTBI) as a therapeutic treatment. I worked closely with other members of the lab to prepare tissue samples, perform immunohistochemistry staining, image samples and analyze data.",2026,2025,2026,0.76,False,True
8be8ad99-b886-468d-9896-5bc9b32d2f71,Molecular Biology,Molecular Biology,linkedin_experience_description_current,"Objective: Genotypic profiling of knockout mice Key deliverables: Design, perform and anlayse molecular biology experiments to ensure proper breeding of knockout mice Major technique used: PCR, Western Blot",2026,2026,2026,0.76,False,True
d029dce6-a864-4662-9d89-1be8d56154d0,Brain Stimulation,neurostimulation,linkedin_experience_description_current,"This summer I will be volunteering as a undergraduate research assistant in the Philips lab. “The research in the Phillips Lab integrates physiology and neuroscience to understand cardiovascular function. Currently, the laboratory has two primary foci: the first is to understand the mechanisms underlying neurovascular regulation in the human brain; the second is to develop a neurostimulation therapy for treating autonomic dysfunction.""",2026,2026,2026,0.76,False,True
d029dce6-a864-4662-9d89-1be8d56154d0,Neuroscience,Neuroscience,linkedin_experience_description_current,"This summer I will be volunteering as a undergraduate research assistant in the Philips lab. “The research in the Phillips Lab integrates physiology and neuroscience to understand cardiovascular function. Currently, the laboratory has two primary foci: the first is to understand the mechanisms underlying neurovascular regulation in the human brain; the second is to develop a neurostimulation therapy for treating autonomic dysfunction.""",2026,2026,2026,0.76,False,True
d029dce6-a864-4662-9d89-1be8d56154d0,Physiology,Physiology,linkedin_experience_description_current,"This summer I will be volunteering as a undergraduate research assistant in the Philips lab. “The research in the Phillips Lab integrates physiology and neuroscience to understand cardiovascular function. Currently, the laboratory has two primary foci: the first is to understand the mechanisms underlying neurovascular regulation in the human brain; the second is to develop a neurostimulation therapy for treating autonomic dysfunction.""",2026,2026,2026,0.76,False,True
d19c6c74-136b-4169-96fd-c0084355a505,Pain,Pain,linkedin_experience_description_recent,"• Designing The Experiments • Designing and Fabrication of Custom‑made Epidural Electrode • Neuropathic Pain Models in Rats • Conducting Laminectomy Surgery and Implanting Electrode • Conducting Behavioral VonFrey Test Using a Custom-made Electronic VonFrey • Developing a LabView Interface for Delivering Various Customizable Spinal Cord Stimulation (SCS) Patterns • Contributed to Designing a Chronic ECoG Electrode and Experimental Setup for Monkeys, and Assisted with Training and Recording Hand Kinematics using a Motion Capture System. • Assisted in Experimental Setup Design, Surgical Procedur",2023,2021,2023,0.66,False,True
997a851c-ca3e-4456-92a0-d5ec84cdffc1,Artificial Intelligence,AI,linkedin_experience_description_current,"Orchestrating operations planning, organizing and execution at multiple scales across Canada for the Society for AI Literacy, a non-profit organization dedicated to democratizing AI understanding and fostering a culture of AI literacy",2026,2023,2026,0.76,False,True
997a851c-ca3e-4456-92a0-d5ec84cdffc1,Clinical Neuroscience,Clinical Neuroscience,linkedin_experience_title_current,Summer Research Associate - Clinical Neuroscience | Hotchkiss Brain Institute,2026,2026,2026,0.86,True,True
997a851c-ca3e-4456-92a0-d5ec84cdffc1,Neuroscience,Neuroscience,linkedin_experience_title_current,Summer Research Associate - Clinical Neuroscience | Hotchkiss Brain Institute,2026,2026,2026,0.86,True,True
997a851c-ca3e-4456-92a0-d5ec84cdffc1,Clinical Neuroscience,Clinical Neuroscience,linkedin_experience_title_current,Research Project Lead/Coordinator - Clinical Neuroscience | Hotchkiss Brain Institute,2026,2026,2026,0.86,True,True
997a851c-ca3e-4456-92a0-d5ec84cdffc1,Neuroscience,Neuroscience,linkedin_experience_title_current,Research Project Lead/Coordinator - Clinical Neuroscience | Hotchkiss Brain Institute,2026,2026,2026,0.86,True,True
67131b7a-94c9-4634-a781-207a798c7e7f,Clinical Neuroscience,clinical neurosciences,linkedin_experience_title_current,Undergraduate Research Assistant - Department of Clinical Neurosciences (Ganesh Lab) | Hotchkiss Brain Institute,2026,2025,2026,0.86,True,True
67131b7a-94c9-4634-a781-207a798c7e7f,Neuroscience,neurosciences,linkedin_experience_title_current,Undergraduate Research Assistant - Department of Clinical Neurosciences (Ganesh Lab) | Hotchkiss Brain Institute,2026,2025,2026,0.86,True,True
d23db97e-46c1-4abe-9ce3-82d4fd8cf228,Multiple Sclerosis,Multiple Sclerosis,linkedin_experience_description_recent,"For the past two summers, I have been a summer student conducting research under Dr. Voon Wee Yong at the Hotchkiss Brain Institute. I investigated oxidative stress and novel therapeutics in Multiple Sclerosis (MS) lesions by using animal models, cell cultures, and human tissue. This position has given me formidable knowledge of lab safety and etiquette, immunohistochemical staining, confocal imaging, 3D image analysis, in-vitro cell studies, and general neuroimmunology. I have also refined my ability to present my findings to my peers by attending conferences, workshops, and symposiums.",2025,2024,2025,0.66,False,True
d23db97e-46c1-4abe-9ce3-82d4fd8cf228,Stress,Stress,linkedin_experience_description_recent,"For the past two summers, I have been a summer student conducting research under Dr. Voon Wee Yong at the Hotchkiss Brain Institute. I investigated oxidative stress and novel therapeutics in Multiple Sclerosis (MS) lesions by using animal models, cell cultures, and human tissue. This position has given me formidable knowledge of lab safety and etiquette, immunohistochemical staining, confocal imaging, 3D image analysis, in-vitro cell studies, and general neuroimmunology. I have also refined my ability to present my findings to my peers by attending conferences, workshops, and symposiums.",2025,2024,2025,0.66,False,True
d23db97e-46c1-4abe-9ce3-82d4fd8cf228,Therapeutics,novel therapeutics,linkedin_experience_description_recent,"For the past two summers, I have been a summer student conducting research under Dr. Voon Wee Yong at the Hotchkiss Brain Institute. I investigated oxidative stress and novel therapeutics in Multiple Sclerosis (MS) lesions by using animal models, cell cultures, and human tissue. This position has given me formidable knowledge of lab safety and etiquette, immunohistochemical staining, confocal imaging, 3D image analysis, in-vitro cell studies, and general neuroimmunology. I have also refined my ability to present my findings to my peers by attending conferences, workshops, and symposiums.",2025,2024,2025,0.66,False,True
d23db97e-46c1-4abe-9ce3-82d4fd8cf228,Decision Making,Decision Making,linkedin_experience_description_recent,"For the past seven years, I have officiated minor hockey games in Cochrane and the surrounding communities. This means working effectively with other officials and being able to communicate with players and coaching staff. This job requires quick decision-making, concise communication, and the ability to act under pressure to make the best choices so that the game is safe and fair for all parties. My decision-making, work ethic, communication, teamwork, and leadership have been tested and honed through this position.",2026,2018,2026,0.66,False,True
df6cc404-4b74-4055-ab48-e3d1530e133b,Pain,Pain,linkedin_experience_description_current,"As a Nursing Assistant, my role was to support the Registered Nurse shift lead, my team members and clients. A day in the position included keeping clients engaged and enriched mentally, physically, socially, and emotionally. I had to be aware of and sensitive to my clients pain, mobility, and cultural backgrounds, and approach every interaction with compassion. Responsibilities included: ○ Assisting clients with activities of daily living ○ Safeguarding clients by following health and safety policies ○ Charting client behaviour and activities ○ Adhere to company policies and legal regulations",2026,2026,2026,0.76,False,True
df941247-edec-4b67-905f-47bff6537d34,Health Services,Health Services,linkedin_experience_description_current,"Research assistant through the INtegrated Student Program In Research Education (INSPIRE) of Dr. Srigley, a medical microbiologist and Corporate Director of Infection Prevention and Control at the Provincial Health Services Authority, with an audit-based project centred around patient, family and visitor hand hygiene on medical-surgical inpatient units at the BC Children’s Hospital. Drafted a formal report for implementation of a campus-wide hand hygiene program.",2026,2019,2026,0.76,False,True
df941247-edec-4b67-905f-47bff6537d34,Anxiety Disorders,anxiety,linkedin_experience_description_current,"Researching at the Foothills Medical Hospital Department of Geriatrics under Dr. Zahra Goodarzi and Dr. Jacqueline McMillan, resulting in publication of a systematic review and meta-analysis on Parkinson’s Disease and Frailty and works in progress on Suicidality in the Elderly and a Clinical Pathway for Anxiety in Long-Term Care. Currently leading Development of a Clinical Pathway for Anxiety in Long-Term Care. This research project employs a Delphi Procedure to optimize clinical care for residents with anxiety in long-term care. A member of the Interdisciplinary Aging Club, designed to give s",2026,2019,2026,0.76,False,True
df941247-edec-4b67-905f-47bff6537d34,Parkinson Disease,Parkinson's disease,linkedin_experience_description_current,"Researching at the Foothills Medical Hospital Department of Geriatrics under Dr. Zahra Goodarzi and Dr. Jacqueline McMillan, resulting in publication of a systematic review and meta-analysis on Parkinson’s Disease and Frailty and works in progress on Suicidality in the Elderly and a Clinical Pathway for Anxiety in Long-Term Care. Currently leading Development of a Clinical Pathway for Anxiety in Long-Term Care. This research project employs a Delphi Procedure to optimize clinical care for residents with anxiety in long-term care. A member of the Interdisciplinary Aging Club, designed to give s",2026,2019,2026,0.76,False,True
df941247-edec-4b67-905f-47bff6537d34,Brain Injury,traumatic brain injury,linkedin_experience_description_current,"Research assistant in PEMRAP (Pediatric Emergency Medical Research Associates Program) at the Alberta Children’s Hospital Emergency Department. Screened and enrolled patient participants in clinical research, ranging from BIKE (bike accidents) and PRIMED (appendicitis “fingerprints”) to KOALA (child traumatic brain injury neuroplasticity) and EPIC (E. Coli antibody) studies.",2026,2018,2026,0.76,False,True
df941247-edec-4b67-905f-47bff6537d34,Clinical Research,Clinical Research,linkedin_experience_description_current,"Research assistant in PEMRAP (Pediatric Emergency Medical Research Associates Program) at the Alberta Children’s Hospital Emergency Department. Screened and enrolled patient participants in clinical research, ranging from BIKE (bike accidents) and PRIMED (appendicitis “fingerprints”) to KOALA (child traumatic brain injury neuroplasticity) and EPIC (E. Coli antibody) studies.",2026,2018,2026,0.76,False,True
df941247-edec-4b67-905f-47bff6537d34,Pharmacology,Pharmacology,linkedin_experience_title_recent,Course-Acquired (Research) Experience - Pharmacology | The University of British Columbia,2020,2020,2020,0.74,True,True
df941247-edec-4b67-905f-47bff6537d34,Pharmacology,Pharmacology,linkedin_experience_description_recent,"Knowledgeable in in-vivo, in-vitro and ex-vivo pharmacology techniques and concepts in a variety of model organisms such as rats and rabbits, including therapeutics. Proficient in both written and verbal communication of results.",2020,2020,2020,0.66,False,True
df941247-edec-4b67-905f-47bff6537d34,Therapeutics,Therapeutics,linkedin_experience_description_recent,"Knowledgeable in in-vivo, in-vitro and ex-vivo pharmacology techniques and concepts in a variety of model organisms such as rats and rabbits, including therapeutics. Proficient in both written and verbal communication of results.",2020,2020,2020,0.66,False,True
df941247-edec-4b67-905f-47bff6537d34,Biostatistics,Biostatistics,linkedin_experience_description_recent,"DNA extraction, digestion with restriction enzymes, PCR methods and gel electrophoresis. Standardized cloning procedures. Measured the effect on behavior in pillbugs due to osmoregulation by adjusting salinity (2018). Learned the general experimental method as well as presentation skills, proper citation and biostatistics.",2020,2019,2020,0.66,False,True
ecf376a0-a7f8-4050-825a-60e7ed88c0bf,Clinical Research,Clinical Research,linkedin_experience_title_current,Clinical Research Coordinator at The Calgary Stroke Program & Stroke Clinical Trial Group | Hotchkiss Brain Institute,2026,2026,2026,0.86,True,True
ecf376a0-a7f8-4050-825a-60e7ed88c0bf,Clinical Trials,clinical trial,linkedin_experience_title_current,Clinical Research Coordinator at The Calgary Stroke Program & Stroke Clinical Trial Group | Hotchkiss Brain Institute,2026,2026,2026,0.86,True,True
ecf376a0-a7f8-4050-825a-60e7ed88c0bf,Stroke,Stroke,linkedin_experience_title_current,Clinical Research Coordinator at The Calgary Stroke Program & Stroke Clinical Trial Group | Hotchkiss Brain Institute,2026,2026,2026,0.86,True,True
ecf376a0-a7f8-4050-825a-60e7ed88c0bf,Clinical Research,Clinical Research,linkedin_experience_title_current,"Clinical Research Assistant, under the supervision of Zahinoor Ismail, MD, FRCPC | Hotchkiss Brain Institute",2026,2026,2026,0.86,True,True
ecf376a0-a7f8-4050-825a-60e7ed88c0bf,Behavioural Neuroscience,Behavioural Neuroscience,linkedin_experience_title_recent,Teaching Assistant at the Canadian Centre for Behavioural Neuroscience | The University of Lethbridge,2021,2019,2021,0.74,True,True
ecf376a0-a7f8-4050-825a-60e7ed88c0bf,Neuroscience,Neuroscience,linkedin_experience_title_recent,Teaching Assistant at the Canadian Centre for Behavioural Neuroscience | The University of Lethbridge,2021,2019,2021,0.74,True,True
4d2317ef-afdf-416f-bbae-969aef2f648d,Epidemiology,Epidemiology,linkedin_experience_title_current,Professor Epidemiology of Infectious Disease | University of Calgary,2026,2006,2026,0.86,True,True
4d2317ef-afdf-416f-bbae-969aef2f648d,Social Factors,Social Factors,linkedin_experience_description_current,"One Health at UCalgary (OH@UC) was founded in 2019 with funding as an emerging, cross-cutting research theme from the Office of the Vice-President (Research). We are committed to tackling complex problems at the convergence of people, animals, and the environment and the underlying economic and social factors that determine the opportunities for health across all ecosystems. Using a One Health approach we will develop research, training, and community engagement programs to meet that commitment.",2026,2026,2026,0.76,False,True
4d2317ef-afdf-416f-bbae-969aef2f648d,Clinical Research,Clinical Research,linkedin_experience_title_current,Co-Chair Clinical Research Unit | University of Calgary,2026,2026,2026,0.86,True,True
4d2317ef-afdf-416f-bbae-969aef2f648d,Clinical Research,Clinical Research,linkedin_experience_description_current,"Established in 2007, the Clinical Research Unit (CRU) is a faculty-wide core resource designed to facilitate research data acquisition, management and analytics, and opportunities for collaboration and education in clinical research. With a focus largely on data management, statistical and methodological support and big data and analytics, the CRU is a custodian for a variety of large and complex data resources, from highly confidential patient information to generic anonymized health information. In addition to facilitating data access and analytics, the CRU supports researchers by providing ",2026,2026,2026,0.76,False,True
4d2317ef-afdf-416f-bbae-969aef2f648d,Clinical Trials,Clinical Trials,linkedin_experience_description_current,"Established in 2007, the Clinical Research Unit (CRU) is a faculty-wide core resource designed to facilitate research data acquisition, management and analytics, and opportunities for collaboration and education in clinical research. With a focus largely on data management, statistical and methodological support and big data and analytics, the CRU is a custodian for a variety of large and complex data resources, from highly confidential patient information to generic anonymized health information. In addition to facilitating data access and analytics, the CRU supports researchers by providing ",2026,2026,2026,0.76,False,True
4d2317ef-afdf-416f-bbae-969aef2f648d,Biomedical Research,Biomedical Research,linkedin_experience_description_recent,"The University of Calgary Biostatistics Centre (UCBC) is a multi-faculty initiative “housed” in the O’Brien Institute for Public Health, under the umbrella of the OIPH’s priority theme “Innovative Tools and Methods for Public Health.” The UCBC positions the University of Calgary as a leader in the development and application of biostatistical methodology for research problems on the cutting edge of biomedical research. Emphasis is placed on analyzing big data problems, and high-end computational and ‘statistical learning’ techniques (data science), in the context of, many of University’s exist",2023,2014,2023,0.66,False,True
4d2317ef-afdf-416f-bbae-969aef2f648d,Biostatistics,Biostatistics,linkedin_experience_description_recent,"The University of Calgary Biostatistics Centre (UCBC) is a multi-faculty initiative “housed” in the O’Brien Institute for Public Health, under the umbrella of the OIPH’s priority theme “Innovative Tools and Methods for Public Health.” The UCBC positions the University of Calgary as a leader in the development and application of biostatistical methodology for research problems on the cutting edge of biomedical research. Emphasis is placed on analyzing big data problems, and high-end computational and ‘statistical learning’ techniques (data science), in the context of, many of University’s exist",2023,2014,2023,0.66,False,True
4d2317ef-afdf-416f-bbae-969aef2f648d,Clinical Trials,Clinical Trials,linkedin_experience_description_recent,"The University of Calgary Biostatistics Centre (UCBC) is a multi-faculty initiative “housed” in the O’Brien Institute for Public Health, under the umbrella of the OIPH’s priority theme “Innovative Tools and Methods for Public Health.” The UCBC positions the University of Calgary as a leader in the development and application of biostatistical methodology for research problems on the cutting edge of biomedical research. Emphasis is placed on analyzing big data problems, and high-end computational and ‘statistical learning’ techniques (data science), in the context of, many of University’s exist",2023,2014,2023,0.66,False,True
4d2317ef-afdf-416f-bbae-969aef2f648d,Data Science,Data Science,linkedin_experience_description_recent,"The University of Calgary Biostatistics Centre (UCBC) is a multi-faculty initiative “housed” in the O’Brien Institute for Public Health, under the umbrella of the OIPH’s priority theme “Innovative Tools and Methods for Public Health.” The UCBC positions the University of Calgary as a leader in the development and application of biostatistical methodology for research problems on the cutting edge of biomedical research. Emphasis is placed on analyzing big data problems, and high-end computational and ‘statistical learning’ techniques (data science), in the context of, many of University’s exist",2023,2014,2023,0.66,False,True
4d2317ef-afdf-416f-bbae-969aef2f648d,Epidemiology,Epidemiology,linkedin_experience_description_recent,"The University of Calgary Biostatistics Centre (UCBC) is a multi-faculty initiative “housed” in the O’Brien Institute for Public Health, under the umbrella of the OIPH’s priority theme “Innovative Tools and Methods for Public Health.” The UCBC positions the University of Calgary as a leader in the development and application of biostatistical methodology for research problems on the cutting edge of biomedical research. Emphasis is placed on analyzing big data problems, and high-end computational and ‘statistical learning’ techniques (data science), in the context of, many of University’s exist",2023,2014,2023,0.66,False,True
4d2317ef-afdf-416f-bbae-969aef2f648d,Genetics,Genetics,linkedin_experience_description_recent,"The University of Calgary Biostatistics Centre (UCBC) is a multi-faculty initiative “housed” in the O’Brien Institute for Public Health, under the umbrella of the OIPH’s priority theme “Innovative Tools and Methods for Public Health.” The UCBC positions the University of Calgary as a leader in the development and application of biostatistical methodology for research problems on the cutting edge of biomedical research. Emphasis is placed on analyzing big data problems, and high-end computational and ‘statistical learning’ techniques (data science), in the context of, many of University’s exist",2023,2014,2023,0.66,False,True
4d2317ef-afdf-416f-bbae-969aef2f648d,Public Health,Public Health,linkedin_experience_description_recent,"The University of Calgary Biostatistics Centre (UCBC) is a multi-faculty initiative “housed” in the O’Brien Institute for Public Health, under the umbrella of the OIPH’s priority theme “Innovative Tools and Methods for Public Health.” The UCBC positions the University of Calgary as a leader in the development and application of biostatistical methodology for research problems on the cutting edge of biomedical research. Emphasis is placed on analyzing big data problems, and high-end computational and ‘statistical learning’ techniques (data science), in the context of, many of University’s exist",2023,2014,2023,0.66,False,True
4d2317ef-afdf-416f-bbae-969aef2f648d,Epidemiology,Epidemiology,linkedin_experience_title_current,Professor Epidemiology and Farm Service | University of Prince Edward Island,2026,2026,2026,0.86,True,True
4d2317ef-afdf-416f-bbae-969aef2f648d,Epidemiology,Epidemiology,linkedin_experience_title_current,Assoc. Professor Epidemiology and Farm Service | University of Prince Edward Island,2026,2026,2026,0.86,True,True
b3fcb97c-7759-4234-98aa-0272cc1c65ef,Clinical Trials,clinical trial,linkedin_experience_description_recent,"Led the Clinical Sleep Science team, member of the Senior Leadership Team, and chair of the Scientific Advisory Board at Cerebra - a sleep biotech medical device startup company focused on bringing in-lab technology into the home and using novel sleep EEG metrics to better diagnose and treat sleep disorders. Supported marketing and sales activities with brand strategy, field materials, post-marketing surveys, and the ""scientific voice"" of Cerebra's technology as evidenced by building key relationships with sleep KOLs, 24 sleep conference presentations, moderated 11 conference symposia/webinars",2023,2021,2023,0.66,False,True
b3fcb97c-7759-4234-98aa-0272cc1c65ef,Electroencephalography,EEG,linkedin_experience_description_recent,"Led the Clinical Sleep Science team, member of the Senior Leadership Team, and chair of the Scientific Advisory Board at Cerebra - a sleep biotech medical device startup company focused on bringing in-lab technology into the home and using novel sleep EEG metrics to better diagnose and treat sleep disorders. Supported marketing and sales activities with brand strategy, field materials, post-marketing surveys, and the ""scientific voice"" of Cerebra's technology as evidenced by building key relationships with sleep KOLs, 24 sleep conference presentations, moderated 11 conference symposia/webinars",2023,2021,2023,0.66,False,True
